Committee symbol,ballot id,Lamas_code,settlement name,settlement name_Heb,settlement ID,Ballot num,concentrate,Judge,BZB,Voters,Rejected,Accepted,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס
17,9006,2630,QIRYAT GAT,קרית גת,2630,26,24,0,621,361,5,356,8,6,1,0,0,0,16,0,0,0,0,0,0,0,0,38,190,0,1,0,1,0,39,0,0,0,0,0,0,56
17,9007,2630,QIRYAT GAT,קרית גת,2630,27,28,0,662,518,1,517,16,5,0,0,0,0,36,0,0,0,0,0,0,0,0,41,249,1,0,0,2,0,112,0,0,0,0,0,0,55
17,9008,2630,QIRYAT GAT,קרית גת,2630,28,8,0,645,402,1,401,5,9,0,0,0,0,9,0,0,0,1,0,0,0,2,36,237,0,0,0,1,0,45,0,0,0,0,0,0,56
17,9009,2630,QIRYAT GAT,קרית גת,2630,29,11,0,426,291,3,288,4,3,0,0,0,0,6,0,0,0,0,1,0,0,0,36,161,1,0,0,1,0,50,0,0,0,0,0,0,25
17,9010,2630,QIRYAT GAT,קרית גת,2630,30,11,0,591,438,1,437,18,14,0,0,0,0,29,0,0,0,0,0,0,0,0,38,198,1,0,0,2,0,69,0,0,0,0,0,0,68
17,9011,2630,QIRYAT GAT,קרית גת,2630,31,3,0,606,356,9,347,3,6,0,1,0,0,6,0,0,0,0,0,0,0,1,55,184,0,0,0,3,0,36,0,0,0,0,0,0,52
17,9012,2630,QIRYAT GAT,קרית גת,2630,32.1,4,0,663,458,3,455,8,5,0,1,0,0,21,0,0,0,0,0,0,0,1,35,273,0,0,0,3,0,49,0,0,1,0,0,0,58
17,9013,2630,QIRYAT GAT,קרית גת,2630,32.2,4,0,663,496,8,488,6,2,0,0,0,0,22,0,0,0,0,0,0,0,0,56,247,0,0,1,2,0,81,1,0,0,0,0,0,70
17,9014,2630,QIRYAT GAT,קרית גת,2630,32.3,4,0,663,457,4,453,9,6,0,0,0,0,25,0,0,0,0,0,0,0,0,47,219,1,0,0,2,0,78,0,0,0,2,0,0,64
17,9015,2630,QIRYAT GAT,קרית גת,2630,32.4,4,0,663,471,1,470,8,5,0,0,0,0,24,0,0,0,0,0,0,0,1,45,251,0,0,0,1,0,62,1,0,0,0,0,0,72
17,9016,2630,QIRYAT GAT,קרית גת,2630,32.5,4,0,663,446,4,442,6,7,0,0,0,0,13,0,0,0,0,0,0,0,0,78,227,0,0,0,3,0,66,0,0,0,0,1,0,41
17,9017,2630,QIRYAT GAT,קרית גת,2630,33,3,0,489,316,2,314,7,6,0,0,0,0,9,0,0,0,0,0,0,0,0,23,187,0,0,0,1,0,42,0,0,0,0,0,0,39
17,9018,2630,QIRYAT GAT,קרית גת,2630,34,3,0,549,348,8,340,8,8,0,0,0,0,13,0,0,0,0,0,0,0,1,41,164,0,0,0,3,0,58,0,0,0,0,0,0,44
17,9019,2630,QIRYAT GAT,קרית גת,2630,35,3,0,486,325,2,323,18,12,0,0,0,0,18,0,0,0,0,0,0,0,0,13,132,0,0,0,2,0,80,0,0,0,0,0,0,48
17,9020,2630,QIRYAT GAT,קרית גת,2630,36,11,0,506,293,3,290,4,13,0,0,0,0,2,0,0,0,0,0,0,0,0,29,150,0,0,0,2,0,37,0,0,0,0,0,0,53
17,9021,2630,QIRYAT GAT,קרית גת,2630,38,11,0,453,276,8,268,5,1,0,0,0,0,6,0,0,2,0,0,0,0,0,31,141,0,0,0,1,0,43,0,0,0,0,0,0,38
17,9022,2630,QIRYAT GAT,קרית גת,2630,39,11,0,457,339,0,339,14,23,0,0,0,0,28,0,0,0,0,0,0,0,0,16,145,0,0,0,4,0,59,0,0,0,0,0,0,50
17,9023,2630,QIRYAT GAT,קרית גת,2630,41,5,0,654,362,7,355,9,39,0,0,0,0,6,0,0,0,0,0,0,0,0,90,136,1,0,0,2,0,35,0,0,0,0,0,0,37
17,9024,2630,QIRYAT GAT,קרית גת,2630,42,5,0,526,323,4,319,6,9,0,1,0,0,8,0,0,0,0,0,0,1,0,54,145,0,0,0,0,0,65,0,0,0,2,0,0,28
17,9025,2630,QIRYAT GAT,קרית גת,2630,45,18,0,597,443,1,442,8,2,0,0,0,0,18,0,0,0,0,0,0,0,0,6,265,0,0,0,2,0,72,1,0,0,0,1,0,67
17,9026,2630,QIRYAT GAT,קרית גת,2630,46,28,0,749,545,2,543,10,2,0,1,0,0,33,0,0,0,0,0,0,0,0,26,293,0,0,0,1,0,99,0,0,0,0,0,0,78
17,9027,2630,QIRYAT GAT,קרית גת,2630,49,14,0,520,313,2,311,5,4,0,0,0,0,5,0,0,0,0,0,0,0,0,109,106,0,0,0,2,0,53,1,0,1,0,0,0,25
17,9028,2630,QIRYAT GAT,קרית גת,2630,51,13,0,556,352,7,345,6,2,0,2,0,0,2,0,0,0,0,0,0,1,0,151,104,1,0,0,0,0,65,0,0,0,0,0,0,11
17,9029,2630,QIRYAT GAT,קרית גת,2630,52,13,0,617,425,1,424,9,4,0,1,0,0,15,0,0,0,0,0,0,0,0,68,228,1,0,0,2,0,42,0,0,0,0,0,0,54
17,9030,2630,QIRYAT GAT,קרית גת,2630,55,17,0,727,534,0,534,1,242,0,1,0,0,11,0,0,0,0,0,0,0,0,58,74,0,0,0,3,0,32,0,1,0,0,0,0,111
17,9031,2630,QIRYAT GAT,קרית גת,2630,56,17,0,637,508,3,505,2,140,0,0,0,0,5,0,0,0,0,0,0,0,1,31,63,0,0,0,2,0,16,0,0,0,0,0,0,245
17,9032,2630,QIRYAT GAT,קרית גת,2630,57,17,0,670,508,3,505,6,12,0,0,0,0,32,0,1,0,0,0,0,0,0,13,241,0,0,0,3,0,70,0,0,0,0,0,0,127
17,9033,2630,QIRYAT GAT,קרית גת,2630,58,14,0,744,488,8,480,6,4,0,0,0,0,11,0,0,0,0,0,0,0,0,122,228,0,0,0,0,0,48,0,0,1,0,0,0,60
17,9034,2630,QIRYAT GAT,קרית גת,2630,59,14,0,625,411,5,406,4,9,0,0,0,0,7,0,0,0,0,0,0,0,0,129,170,0,1,0,2,0,55,0,0,1,0,0,0,28
17,9035,2630,QIRYAT GAT,קרית גת,2630,60,14,0,620,359,8,351,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,113,165,0,0,0,0,0,36,0,0,0,0,0,0,33
17,9036,2630,QIRYAT GAT,קרית גת,2630,61,19,0,638,422,3,419,5,2,0,0,0,0,16,0,0,0,0,0,0,0,0,123,193,0,0,0,0,0,56,0,0,0,0,0,0,24
17,9037,2630,QIRYAT GAT,קרית גת,2630,63,17,0,778,601,1,600,12,10,0,0,0,0,36,0,0,0,0,0,0,0,0,56,319,0,0,0,0,0,78,0,0,0,0,0,0,89
17,9038,2630,QIRYAT GAT,קרית גת,2630,64,19,0,554,367,7,360,7,1,0,0,0,0,13,0,0,0,0,0,0,0,0,94,162,1,1,0,0,0,45,0,0,0,0,0,0,36
17,9039,2630,QIRYAT GAT,קרית גת,2630,65,17,0,576,384,3,381,2,72,0,0,0,0,3,0,0,0,0,1,0,1,0,98,77,1,0,2,0,0,18,0,1,0,0,1,0,104
17,9040,2630,QIRYAT GAT,קרית גת,2630,66,14,1,692,490,2,488,8,9,0,0,0,0,12,0,0,0,0,0,0,0,0,102,221,2,0,0,4,0,68,0,0,0,0,0,0,62
17,9041,2630,QIRYAT GAT,קרית גת,2630,67,19,0,572,344,3,341,5,4,1,0,0,0,7,0,0,0,0,0,0,0,0,72,145,0,0,0,0,0,39,0,1,0,1,1,0,65
17,9042,2630,QIRYAT GAT,קרית גת,2630,68,17,0,590,458,1,457,17,39,0,0,0,0,17,0,0,0,0,0,0,0,0,12,230,0,0,0,3,0,92,0,0,0,0,0,0,47
17,9043,2630,QIRYAT GAT,קרית גת,2630,69,19,0,504,288,0,288,3,3,1,0,0,0,6,0,0,0,0,0,0,0,0,58,134,0,0,0,2,0,42,0,0,0,0,0,1,38
17,9044,2630,QIRYAT GAT,קרית גת,2630,70.1,23,0,692,496,3,493,10,1,0,0,0,0,12,0,0,0,0,0,1,0,0,49,296,0,0,2,2,0,76,0,0,0,0,0,0,44
17,9045,2630,QIRYAT GAT,קרית גת,2630,70.2,23,0,692,453,2,451,4,4,1,0,0,0,17,0,0,0,0,0,0,0,0,85,196,0,0,0,3,0,75,0,0,0,0,0,0,66
17,9046,2630,QIRYAT GAT,קרית גת,2630,70.3,23,0,692,492,7,485,8,3,0,0,0,0,18,0,1,0,0,0,0,0,0,66,253,0,0,1,6,0,66,0,0,0,1,0,0,62
17,9047,2630,QIRYAT GAT,קרית גת,2630,70.4,23,0,690,478,3,475,8,3,2,0,0,0,17,0,0,0,0,0,0,0,0,88,224,0,1,0,4,0,99,0,0,0,0,0,0,29
17,9048,2630,QIRYAT GAT,קרית גת,2630,71,13,0,459,264,2,262,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,95,105,1,0,0,0,0,37,0,0,2,0,0,0,14
17,9049,2630,QIRYAT GAT,קרית גת,2630,72,25,0,750,675,2,673,1,434,0,2,0,0,20,0,0,0,0,0,0,0,0,0,31,0,0,0,2,0,0,0,0,0,0,0,0,183
17,9050,2630,QIRYAT GAT,קרית גת,2630,73,17,0,654,532,2,530,5,225,0,0,0,0,23,0,0,0,0,0,0,0,0,7,136,0,0,0,1,0,51,0,0,0,0,0,0,82
17,9051,2630,QIRYAT GAT,קרית גת,2630,74,25,0,786,722,7,715,0,623,1,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,66
17,9052,2630,QIRYAT GAT,קרית גת,2630,75,28,0,726,574,8,566,10,8,0,1,0,0,37,0,0,0,0,0,0,0,1,43,275,0,0,0,3,1,124,0,0,0,0,0,0,63
8,3396,2300,QIRYAT TIV'ON,קרית טבעון,2300,1,6,0,620,448,2,446,86,3,7,0,0,0,8,0,0,0,0,0,0,0,0,21,62,4,0,0,2,0,253,0,0,0,0,0,0,0
8,3397,2300,QIRYAT TIV'ON,קרית טבעון,2300,2,5,0,709,456,2,454,101,9,13,4,0,0,7,0,0,0,0,0,1,0,0,8,115,2,0,0,2,0,176,2,0,0,0,0,0,14
8,3398,2300,QIRYAT TIV'ON,קרית טבעון,2300,3,1,0,755,508,1,507,112,12,11,1,0,0,12,0,0,0,0,0,0,0,0,5,121,0,0,0,4,0,223,0,0,0,0,0,0,6
8,3399,2300,QIRYAT TIV'ON,קרית טבעון,2300,4,8,0,475,318,1,317,65,7,3,2,0,0,11,0,0,0,0,0,0,0,1,11,50,0,0,0,0,0,159,1,0,0,0,0,1,6
8,3400,2300,QIRYAT TIV'ON,קרית טבעון,2300,5,4,0,616,458,0,458,114,11,12,1,0,0,24,0,0,0,0,0,0,1,0,9,43,0,0,0,0,0,242,0,0,0,0,0,0,1
8,3401,2300,QIRYAT TIV'ON,קרית טבעון,2300,6,2,0,753,468,0,468,104,6,15,0,0,0,8,0,0,0,0,0,0,0,0,13,46,0,0,1,0,0,274,0,0,1,0,0,0,0
8,3402,2300,QIRYAT TIV'ON,קרית טבעון,2300,7,2,0,748,540,0,540,128,0,9,0,0,0,3,0,0,0,0,0,1,0,0,12,58,0,0,0,0,0,327,0,0,0,0,0,0,2
8,3403,2300,QIRYAT TIV'ON,קרית טבעון,2300,8,7,0,597,448,0,448,69,3,7,0,0,0,11,0,0,0,0,0,0,0,0,10,45,2,0,0,0,0,299,1,1,0,0,0,0,0
8,3404,2300,QIRYAT TIV'ON,קרית טבעון,2300,9,12,0,655,458,2,456,69,6,4,1,0,0,14,0,0,0,0,0,0,0,0,20,110,1,0,0,0,0,227,0,0,0,0,0,0,4
8,3405,2300,QIRYAT TIV'ON,קרית טבעון,2300,10.1,3,0,646,414,1,413,77,12,6,0,0,0,6,0,2,0,0,0,0,0,0,11,90,3,0,0,2,0,198,0,0,0,0,0,0,6
8,3406,2300,QIRYAT TIV'ON,קרית טבעון,2300,10.2,3,0,646,417,2,415,61,11,5,1,0,0,10,0,0,0,0,0,0,0,0,16,124,1,0,0,0,0,181,0,0,0,0,0,0,5
8,3407,2300,QIRYAT TIV'ON,קרית טבעון,2300,10.3,3,0,645,425,2,423,77,6,9,2,0,0,5,0,0,0,0,0,0,0,0,12,93,0,0,0,0,0,217,0,0,0,0,0,0,2
8,3408,2300,QIRYAT TIV'ON,קרית טבעון,2300,11,17,0,449,337,0,337,81,2,2,0,0,0,6,0,0,0,0,0,0,0,0,8,23,2,0,0,0,0,213,0,0,0,0,0,0,0
8,3409,2300,QIRYAT TIV'ON,קרית טבעון,2300,14,7,0,536,404,0,404,67,3,0,0,0,0,8,0,0,0,0,0,0,0,0,6,62,1,0,0,0,0,252,0,0,0,0,0,0,5
8,3410,2300,QIRYAT TIV'ON,קרית טבעון,2300,15,4,0,654,469,0,469,97,5,14,0,0,0,16,0,0,0,0,0,0,0,0,4,42,1,0,0,1,0,288,0,0,0,0,0,0,1
8,3411,2300,QIRYAT TIV'ON,קרית טבעון,2300,16,1,0,611,404,0,404,86,10,12,0,0,0,6,0,0,0,0,0,0,0,0,9,35,1,0,0,3,0,241,0,0,0,0,0,0,1
8,3412,2300,QIRYAT TIV'ON,קרית טבעון,2300,17,13,0,522,365,0,365,36,2,0,0,0,0,9,0,0,0,0,0,0,0,0,9,163,4,0,0,1,0,139,0,0,0,0,0,0,2
8,3413,2300,QIRYAT TIV'ON,קרית טבעון,2300,19,8,0,380,233,1,232,44,7,4,1,0,0,11,0,0,0,0,0,0,0,0,8,66,2,0,0,1,0,82,0,0,0,0,0,0,6
8,3414,2300,QIRYAT TIV'ON,קרית טבעון,2300,20,6,0,460,344,0,344,44,2,4,0,0,0,5,0,0,0,0,0,0,0,0,5,57,0,0,0,1,0,222,0,0,0,0,0,2,2
8,3415,2300,QIRYAT TIV'ON,קרית טבעון,2300,21,12,0,682,498,0,498,59,1,3,2,0,0,13,0,0,0,0,0,0,0,0,16,120,1,0,0,0,0,279,1,0,0,0,0,0,3
8,3416,2300,QIRYAT TIV'ON,קרית טבעון,2300,22,7,0,474,354,0,354,65,3,4,2,0,0,1,0,0,0,0,0,0,0,0,8,44,0,0,0,0,0,224,0,0,0,0,0,0,3
8,3417,2300,QIRYAT TIV'ON,קרית טבעון,2300,23,17,0,413,297,0,297,67,1,6,1,0,0,7,0,0,0,0,0,0,0,0,4,35,1,0,0,0,0,173,0,0,0,0,0,0,2
8,3418,2300,QIRYAT TIV'ON,קרית טבעון,2300,24,7,0,646,406,0,406,51,0,1,1,0,0,16,0,0,0,0,0,0,0,0,10,80,3,0,0,0,0,240,0,0,1,0,0,0,3
8,3573,9600,QIRYAT YAM,קרית ים,9600,1,1,0,647,396,3,393,19,2,0,1,0,0,10,0,0,0,0,0,0,0,0,32,192,0,0,0,0,0,123,0,0,0,0,0,1,13
8,3574,9600,QIRYAT YAM,קרית ים,9600,2,9,0,647,407,0,407,21,2,0,0,0,0,4,0,0,0,0,0,0,0,0,49,218,1,0,0,0,0,96,1,1,0,0,0,0,14
8,3575,9600,QIRYAT YAM,קרית ים,9600,3,5,0,659,372,4,368,8,4,0,1,0,0,1,0,0,0,0,0,0,0,1,86,165,0,0,0,3,0,65,0,0,1,0,0,0,33
8,3576,9600,QIRYAT YAM,קרית ים,9600,4,5,0,666,410,1,409,5,13,0,1,0,0,19,0,0,0,0,0,0,0,0,25,189,0,0,0,3,0,121,0,0,0,0,0,0,33
8,3577,9600,QIRYAT YAM,קרית ים,9600,5,5,0,560,293,13,280,5,1,0,2,0,0,8,0,0,0,0,0,0,0,0,51,141,0,0,0,1,0,36,0,0,0,0,0,0,35
8,3578,9600,QIRYAT YAM,קרית ים,9600,6,18,0,705,310,2,308,3,0,0,1,0,0,9,0,0,0,0,0,0,0,0,39,194,0,0,1,1,0,41,0,0,0,0,0,0,19
8,3579,9600,QIRYAT YAM,קרית ים,9600,7,27,0,501,243,3,240,5,1,0,0,0,0,5,0,0,0,0,0,1,0,1,47,138,0,0,0,1,0,22,0,0,0,0,0,1,18
8,3580,9600,QIRYAT YAM,קרית ים,9600,8,27,0,648,313,7,306,7,2,2,0,0,0,17,0,0,0,0,0,0,0,1,28,168,0,0,0,2,0,50,0,0,1,0,0,0,28
8,3581,9600,QIRYAT YAM,קרית ים,9600,9,2,0,674,330,5,325,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,96,156,0,0,0,0,0,51,0,0,0,0,0,0,12
8,3582,9600,QIRYAT YAM,קרית ים,9600,10,27,0,576,284,2,282,6,4,0,0,0,0,4,0,0,0,0,2,0,0,0,44,152,1,1,0,5,0,38,0,1,0,0,0,0,24
8,3583,9600,QIRYAT YAM,קרית ים,9600,11,27,0,677,340,1,339,5,6,0,0,0,0,7,1,0,0,0,0,0,0,0,44,200,0,0,0,1,0,39,0,0,0,0,0,1,35
8,3584,9600,QIRYAT YAM,קרית ים,9600,12,3,0,701,344,5,339,4,4,0,1,0,0,9,0,0,0,0,0,1,0,0,40,230,0,0,0,3,0,36,0,0,0,0,0,0,11
8,3585,9600,QIRYAT YAM,קרית ים,9600,13,3,0,594,274,4,270,4,3,0,1,0,0,3,0,0,0,0,0,0,0,1,78,127,0,0,0,1,0,44,0,0,0,0,0,0,8
8,3586,9600,QIRYAT YAM,קרית ים,9600,14,4,0,661,315,5,310,11,2,1,0,0,0,4,0,0,0,0,0,0,0,0,78,136,0,0,0,0,0,60,0,0,0,0,0,0,18
8,3587,9600,QIRYAT YAM,קרית ים,9600,15,3,0,669,367,3,364,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,180,120,0,0,2,1,1,39,0,0,3,1,0,0,7
8,3588,9600,QIRYAT YAM,קרית ים,9600,16,4,0,618,359,5,354,9,4,1,0,0,0,5,0,0,0,0,1,0,0,0,68,181,0,0,0,3,0,60,0,0,0,0,0,0,22
8,3589,9600,QIRYAT YAM,קרית ים,9600,17,27,0,631,332,4,328,7,4,0,0,0,0,14,0,0,0,0,0,0,0,0,49,196,0,0,0,0,0,38,0,0,2,0,1,1,16
8,3590,9600,QIRYAT YAM,קרית ים,9600,18,3,0,582,257,2,255,7,6,0,1,1,0,4,0,0,0,0,0,0,0,0,75,115,0,0,0,0,0,34,0,0,1,0,0,0,11
8,3591,9600,QIRYAT YAM,קרית ים,9600,19,18,0,633,315,8,307,2,1,1,0,0,0,5,0,1,0,0,0,0,0,0,126,124,1,0,0,1,0,25,0,0,1,0,0,0,19
8,3592,9600,QIRYAT YAM,קרית ים,9600,20,9,1,737,445,3,442,19,0,1,1,0,0,5,0,0,0,0,0,0,0,0,109,205,0,0,0,1,0,84,0,0,0,0,0,0,17
8,3593,9600,QIRYAT YAM,קרית ים,9600,21,8,0,599,229,5,224,4,10,0,0,0,0,4,0,0,0,0,0,0,0,0,62,105,0,0,0,0,1,31,0,0,0,0,1,0,6
8,3594,9600,QIRYAT YAM,קרית ים,9600,22,31,0,687,314,1,313,4,0,0,1,0,0,8,0,0,0,0,0,1,0,0,90,144,0,0,0,1,0,54,0,0,1,0,0,0,9
8,3595,9600,QIRYAT YAM,קרית ים,9600,23,1,0,682,475,1,474,22,1,1,1,0,0,10,0,0,0,0,0,0,0,0,56,264,0,4,0,0,0,102,0,0,0,0,0,0,13
8,3596,9600,QIRYAT YAM,קרית ים,9600,24,8,0,741,368,7,361,14,3,1,0,0,0,5,0,0,0,0,0,0,0,0,92,157,1,0,0,3,0,64,0,0,0,0,0,0,21
8,3597,9600,QIRYAT YAM,קרית ים,9600,25,15,0,656,486,3,483,12,1,0,0,0,0,20,0,0,0,0,0,0,0,0,37,229,0,0,0,3,0,157,0,0,0,0,0,0,24
8,3598,9600,QIRYAT YAM,קרית ים,9600,26,29,0,664,351,2,349,8,2,0,0,0,0,5,0,0,0,0,0,0,0,2,98,168,0,0,0,1,0,51,0,0,0,0,0,0,14
8,3599,9600,QIRYAT YAM,קרית ים,9600,27,2,0,531,232,4,228,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,68,107,0,0,0,1,0,37,0,0,0,0,0,0,11
8,3600,9600,QIRYAT YAM,קרית ים,9600,28,7,0,468,219,1,218,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,78,102,0,0,0,0,1,23,0,1,2,1,0,0,3
8,3601,9600,QIRYAT YAM,קרית ים,9600,29,2,0,697,339,0,339,3,0,1,1,0,0,1,0,0,0,0,1,0,0,0,74,175,0,0,0,1,0,57,0,0,0,0,0,0,25
8,3602,9600,QIRYAT YAM,קרית ים,9600,30,38,0,544,240,3,237,5,1,0,0,0,0,5,0,0,0,0,1,1,1,0,58,121,1,0,0,3,0,25,0,0,1,0,0,0,14
8,3603,9600,QIRYAT YAM,קרית ים,9600,31,2,0,568,258,3,255,3,3,0,1,0,0,3,0,0,0,0,0,0,0,0,88,116,1,0,0,0,0,27,0,0,0,0,0,0,13
8,3604,9600,QIRYAT YAM,קרית ים,9600,32,6,1,575,406,2,404,12,2,0,1,0,0,6,0,0,0,0,0,0,0,0,39,187,0,0,0,1,0,147,0,0,0,0,0,0,9
8,3605,9600,QIRYAT YAM,קרית ים,9600,33,15,0,674,414,4,410,11,1,0,0,0,0,11,0,0,0,0,0,0,1,0,52,212,0,0,0,1,0,108,0,0,0,2,0,1,10
8,3606,9600,QIRYAT YAM,קרית ים,9600,34,15,0,567,274,1,273,6,2,0,1,0,0,2,0,0,0,0,0,0,0,1,86,116,0,0,0,0,0,52,0,0,0,0,0,0,7
8,3607,9600,QIRYAT YAM,קרית ים,9600,35,30,0,491,280,5,275,3,2,0,0,0,0,3,0,0,0,1,0,0,1,0,73,126,1,0,0,2,0,50,0,0,0,0,0,0,13
8,3608,9600,QIRYAT YAM,קרית ים,9600,36,21,0,538,357,3,354,10,1,0,1,0,0,6,0,0,1,0,0,0,0,0,97,167,0,0,0,1,0,60,0,0,0,0,0,0,10
8,3609,9600,QIRYAT YAM,קרית ים,9600,37,30,0,547,329,5,324,4,0,0,1,0,0,4,0,0,0,0,0,0,0,0,116,141,0,0,0,5,0,41,0,0,0,0,0,0,12
8,3610,9600,QIRYAT YAM,קרית ים,9600,38,30,0,631,355,2,353,3,1,1,0,0,0,5,0,0,0,1,1,0,0,0,98,164,0,0,0,1,0,65,1,0,1,0,0,0,11
8,3611,9600,QIRYAT YAM,קרית ים,9600,39,21,0,523,345,4,341,5,1,0,0,0,0,5,0,0,0,0,0,0,0,0,106,166,2,0,0,0,0,50,0,0,1,0,0,0,5
8,3612,9600,QIRYAT YAM,קרית ים,9600,40,1,0,564,331,2,329,10,10,1,0,0,0,15,0,0,0,0,0,0,0,0,49,161,0,0,0,0,0,67,0,0,0,0,1,0,15
8,3613,9600,QIRYAT YAM,קרית ים,9600,41,1,0,620,365,3,362,14,2,0,0,0,0,7,0,0,0,0,0,0,0,0,69,156,1,0,0,3,0,96,0,0,0,0,0,1,13
8,3614,9600,QIRYAT YAM,קרית ים,9600,42,1,0,698,428,3,425,8,1,0,0,0,0,10,0,0,0,0,0,0,0,1,73,191,1,0,0,0,0,111,0,0,1,0,0,1,27
8,3615,9600,QIRYAT YAM,קרית ים,9600,43,1,0,714,465,1,464,23,2,0,0,0,0,23,0,0,0,0,0,0,0,1,48,214,0,0,0,3,0,131,0,0,0,0,0,0,19
8,3616,9600,QIRYAT YAM,קרית ים,9600,44,31,0,618,361,6,355,16,4,0,0,0,0,7,0,0,0,0,0,0,0,0,59,176,0,0,1,0,0,77,0,0,1,0,0,0,14
8,3617,9600,QIRYAT YAM,קרית ים,9600,45,31,0,642,290,2,288,6,4,0,0,0,0,1,0,0,0,0,0,0,1,0,91,120,1,0,0,0,0,45,0,0,0,0,0,0,19
8,3618,9600,QIRYAT YAM,קרית ים,9600,46,9,0,645,381,4,377,6,1,0,0,0,0,7,0,0,0,0,0,0,0,0,69,184,1,0,0,0,0,83,0,0,0,0,0,0,26
8,3619,9600,QIRYAT YAM,קרית ים,9600,47,27,0,477,289,2,287,7,4,0,0,0,0,14,0,0,0,0,0,1,0,0,23,189,0,0,0,1,0,32,0,0,0,0,0,0,16
8,3620,9600,QIRYAT YAM,קרית ים,9600,48,9,0,693,494,3,491,14,3,0,1,0,0,18,0,1,0,0,0,0,1,0,56,212,0,0,0,2,0,165,0,0,1,0,0,1,16
8,3621,9600,QIRYAT YAM,קרית ים,9600,49,5,0,656,362,4,358,14,1,0,0,0,0,6,0,1,0,0,0,0,0,0,74,171,0,0,0,0,0,78,0,0,0,0,0,0,13
8,3622,9600,QIRYAT YAM,קרית ים,9600,50,31,0,728,434,2,432,10,1,0,1,0,0,8,0,0,0,0,0,0,0,1,123,190,0,0,0,1,0,85,0,0,0,0,0,0,12
8,3623,9600,QIRYAT YAM,קרית ים,9600,51,21,0,543,320,0,320,6,3,0,0,0,0,2,0,0,0,0,0,0,0,0,118,131,0,0,0,0,0,57,0,0,0,0,0,0,3
8,3624,9600,QIRYAT YAM,קרית ים,9600,52,21,0,588,372,2,370,15,2,0,0,0,0,9,0,0,0,0,0,0,0,0,70,182,0,0,0,2,1,78,0,0,0,0,1,0,10
8,3625,9600,QIRYAT YAM,קרית ים,9600,53,15,0,547,364,3,361,9,4,0,0,0,0,9,0,0,0,0,0,0,0,0,53,173,0,0,0,1,0,101,0,0,0,0,0,0,11
8,3626,9600,QIRYAT YAM,קרית ים,9600,60,38,0,640,522,7,515,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,59,246,0,0,0,2,0,176,0,0,0,0,0,0,15
8,3627,9600,QIRYAT YAM,קרית ים,9600,61,38,0,548,429,0,429,15,1,0,0,0,0,20,0,0,0,0,0,0,0,0,35,193,0,0,0,0,0,150,0,0,0,0,0,0,15
8,3628,9600,QIRYAT YAM,קרית ים,9600,62,38,0,680,532,3,529,10,6,0,0,0,0,10,0,0,0,0,0,0,0,0,78,245,1,1,0,0,0,167,0,0,0,0,0,0,11
8,3629,9600,QIRYAT YAM,קרית ים,9600,63,38,0,703,544,2,542,13,6,0,1,0,0,13,0,0,0,0,0,0,0,0,62,250,0,0,0,2,0,181,1,0,0,0,0,0,13
8,3630,9600,QIRYAT YAM,קרית ים,9600,64,15,0,463,317,0,317,7,5,0,0,0,0,7,0,0,0,0,0,0,0,0,63,129,0,0,0,1,0,95,0,0,0,0,0,0,10
8,3631,9600,QIRYAT YAM,קרית ים,9600,950,38,0,599,439,3,436,10,1,0,1,1,0,17,0,0,0,0,0,0,0,0,32,202,0,0,0,0,0,154,0,0,0,0,0,0,18
2,815,1137,QIRYAT YE'ARIM,קרית יערים,1137,1,3,0,686,460,4,456,2,272,0,0,0,0,18,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,4,0,0,0,0,0,0,118
2,816,1137,QIRYAT YE'ARIM,קרית יערים,1137,2,1,0,743,544,1,543,0,386,0,0,0,0,15,0,0,0,0,0,0,0,0,0,36,0,0,0,10,0,1,0,0,0,0,1,1,93
2,817,1137,QIRYAT YE'ARIM,קרית יערים,1137,3,1,0,553,383,2,381,0,264,0,1,0,0,17,0,0,0,0,0,0,0,0,2,26,0,0,0,4,0,1,0,0,0,0,0,0,66
2,818,1137,QIRYAT YE'ARIM,קרית יערים,1137,4,4,0,660,575,3,572,1,428,0,0,0,0,4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,4,0,0,0,0,0,0,118
2,819,1137,QIRYAT YE'ARIM,קרית יערים,1137,5,2,0,690,615,8,607,0,445,0,0,0,0,4,0,0,0,0,0,0,0,0,0,20,1,0,0,2,0,0,0,0,0,0,0,0,135
8,3632,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,1,2,0,700,431,1,430,24,5,0,0,0,0,20,0,0,0,0,0,0,0,0,33,131,0,3,1,3,0,193,0,0,0,0,0,0,17
