"","settlement.ID","settlement.name","max_col_name","max_value","BZB","Voters","VoterPrecentage","Party.Precentage"
"967",1366,"Neve","Yahadut_Hatora",125,315,271,0.86031746031746,0.461254612546125
"968",1367,"blue","Kahul_Lavan",101,243,176,0.724279835390947,0.573863636363636
"969",1368,"Palm trees","Yamina",311,506,440,0.869565217391304,0.706818181818182
"970",174,"planted","Yamina",151,544,415,0.762867647058823,0.363855421686747
"971",763,"planted","Yamina",151,1403,1066,0.759800427655025,0.141651031894934
"972",1045,"planted","Yamina",151,226,150,0.663716814159292,1.00666666666667
"973",1147,"planted","Yamina",151,242,183,0.756198347107438,0.825136612021858
"974",1369,"planted","Yamina",151,221,192,0.868778280542986,0.786458333333333
"975",1370,"Mitzpe Ilan","Yamina",143,210,184,0.876190476190476,0.777173913043478
"976",1371,"Tal gardens","Yamina",268,415,371,0.893975903614458,0.722371967654987
"977",1372,"Hazani's scion","Yamina",110,253,227,0.897233201581028,0.484581497797357
"978",1374,"Picking vineyards","Yamina",166,208,180,0.865384615384615,0.922222222222222
"979",1375,"Abu Talul","Hadash_Raam",605,905,626,0.69171270718232,0.966453674121406
"980",1376,"Garden well","Halicud",271,853,724,0.848769050410317,0.374309392265193
"981",1411,"Hila camp","Kahul_Lavan",51,122,90,0.737704918032787,0.566666666666667
"982",1412,"Tel Nof camp","Kahul_Lavan",56,176,110,0.625,0.509090909090909
"983",1413,"Yehudit camp","Kahul_Lavan",46,131,91,0.694656488549618,0.505494505494505
"984",1414,"Camp Miriam","Kahul_Lavan",37,100,67,0.67,0.552238805970149
"985",1415,"Beautiful camp","Kahul_Lavan",79,217,147,0.67741935483871,0.537414965986395
"986",1416,"Yochaved camp","Kahul_Lavan",49,121,71,0.586776859504132,0.690140845070423
"987",1418,"Camp Tali","Kahul_Lavan",41,165,85,0.515151515151515,0.482352941176471
"988",1419,"Nitzan B","Halicud",183,616,436,0.707792207792208,0.419724770642202
"989",2002,"yields","Halicud",158,607,469,0.772652388797364,0.336886993603412
"990",2003,"Ptolemy Elazar","Kahul_Lavan",273,653,504,0.771822358346095,0.541666666666667
"991",2008,"Sde Yitzhak","Kahul_Lavan",129,396,291,0.734848484848485,0.443298969072165
"992",2009,"jubilee","Kahul_Lavan",111,427,312,0.730679156908665,0.355769230769231
"993",2010,"Kfar Ben Nun","Kahul_Lavan",159,528,415,0.785984848484849,0.383132530120482
"994",2011,"Yanon","Halicud",311,894,685,0.766219239373602,0.454014598540146
"995",2012,"lights","Kahul_Lavan",199,436,324,0.743119266055046,0.614197530864197
"996",2013,"Ben Shemen (seat)","Kahul_Lavan",233,582,444,0.762886597938144,0.524774774774775
"997",2014,"stems","Halicud",155,300,238,0.793333333333333,0.651260504201681
"998",2015,"I'm greedy","Kahul_Lavan",255,718,574,0.799442896935933,0.444250871080139
"999",2016,"saturation","Halicud",114,255,181,0.709803921568627,0.629834254143646
"1000",2018,"Givat Haim (Union)","Kahul_Lavan",408,964,742,0.769709543568465,0.549865229110512
"1001",2021,"Ashel the president","Kahul_Lavan",29,116,75,0.646551724137931,0.386666666666667
"1002",2023,"blade","Kahul_Lavan",143,446,302,0.677130044843049,0.473509933774834
"1003",2024,"Umm al-Kutuf","Hadash_Raam",414,708,510,0.720338983050847,0.811764705882353
"1004",2026,"Jordana","Halicud",112,285,206,0.72280701754386,0.54368932038835
"1005",2029,"Oz way","Halicud",202,555,402,0.724324324324324,0.502487562189055
"1006",2030,"rest","Halicud",190,424,327,0.77122641509434,0.581039755351682
"1007",2033,"House of parts","Yahadut_Hatora",353,452,384,0.849557522123894,0.919270833333333
"1008",2034,"Hazor HaGalilit","Halicud",2372,7031,4865,0.691935713269805,0.487564234326824
"1009",2035,"Edens","Kahul_Lavan",120,300,232,0.773333333333333,0.517241379310345
"1010",2038,"emerald","Halicud",434,1115,934,0.837668161434978,0.464668094218415
"1011",2042,"Ein Gedi","Kahul_Lavan",153,479,320,0.668058455114823,0.478125
"1012",2043,"test","Kahul_Lavan",286,579,448,0.773747841105354,0.638392857142857
"1013",2044,"from nights","Halicud",115,259,202,0.77992277992278,0.569306930693069
"1014",2045,"inheritance","Halicud",119,475,386,0.812631578947368,0.308290155440414
"1015",2046,"virtue","Kahul_Lavan",159,425,324,0.762352941176471,0.490740740740741
"1016",2047,"Nir Moshe","Kahul_Lavan",116,412,285,0.691747572815534,0.407017543859649
"1017",2048,"Nir Akiva","Kahul_Lavan",96,488,383,0.78483606557377,0.25065274151436
"1018",2049,"Deer field","Halicud",130,429,327,0.762237762237762,0.397553516819572
"1019",2050,"Ptolemy BILO","Halicud",141,344,254,0.738372093023256,0.55511811023622
"1020",2051,"Welfare","Halicud",189,426,347,0.814553990610329,0.544668587896254
"1021",2052,"Avital","Halicud",186,388,308,0.793814432989691,0.603896103896104
"1022",2053,"Parson","Halicud",129,320,240,0.75,0.5375
"1023",2054,"The best","Halicud",171,375,284,0.757333333333333,0.602112676056338
"1024",2055,"Maor","Kahul_Lavan",314,903,697,0.7718715393134,0.450502152080344
"1025",2057,"Demons of donations","Halicud",199,364,240,0.659340659340659,0.829166666666667
"1026",2059,"times 5777","Halicud",130,380,310,0.81578947368421,0.419354838709677
"1027",2060,"cypress","Halicud",125,331,254,0.767371601208459,0.492125984251969
"1028",2061,"gallop","Halicud",140,405,300,0.740740740740741,0.466666666666667
"1029",2062,"boxwood","Kahul_Lavan",64,288,201,0.697916666666667,0.318407960199005
"1030",2063,"elk","Halicud",86,295,179,0.606779661016949,0.480446927374302
"1031",2064,"her arm","Halicud",132,291,212,0.728522336769759,0.622641509433962
"1032",2100,"Tirat Carmel","Halicud",6459,18575,12108,0.651843876177658,0.533448959365709
"1033",2200,"Dimona","Halicud",9241,28063,16894,0.602002636924064,0.54699893453297
"1034",2300,"Kiryat Tiv'on","Kahul_Lavan",4567,13648,9474,0.694167643610785,0.482056153683766
"1035",2400,"Or Yehuda","Halicud",9045,26993,18880,0.699440595709999,0.479078389830508
"1036",2500,"Nesher","Halicud",4289,19638,12502,0.636622874019758,0.343065109582467
"1037",2530,"Be'er Ya'akov","Kahul_Lavan",4452,16096,12272,0.762425447316103,0.36277705345502
"1038",2550,"a fence","Kahul_Lavan",4818,17470,12954,0.741499713795077,0.371931449745252
"1039",2560,"Arad","Yahadut_Hatora",3018,21503,12841,0.597172487559875,0.235028424577525
"1040",2600,"Eilat","Halicud",9749,50539,22840,0.451928213854647,0.42683887915937
"1041",2610,"Beit Shemesh","Yahadut_Hatora",15031,63507,41894,0.659675311382997,0.358786461068411
"1042",2620,"Kiryat Ono","Kahul_Lavan",10331,28834,21497,0.745543455642644,0.480578685397963
"1043",2630,"Kiryat Gat","Halicud",10427,42112,28233,0.670426481762918,0.369319590550066
"1044",2640,"Rosh HaAyin","Kahul_Lavan",11070,41277,32018,0.775686217506117,0.345743019551502
"1045",2650,"Ramat Hasharon","Kahul_Lavan",14255,37134,26974,0.726396294500996,0.528471861792838
"1046",2660,"Yavne","Halicud",9282,33320,24697,0.741206482593037,0.375835121674697
"1047",2710,"Umm al-Fahm","Hadash_Raam",17109,35181,18060,0.513345271595464,0.94734219269103
"1048",2720,"castle","Hadash_Raam",10927,18053,12139,0.672409017891763,0.90015652030645
"1049",2730,"Taiba","Hadash_Raam",17472,27934,18609,0.666177418200043,0.938900532000645
"1050",2800,"Kiryat Shmona","Halicud",5745,18246,10981,0.601830538200153,0.523176395592387
"1051",3000,"Jerusalem","Yahadut_Hatora",64937,413140,261817,0.633724645398654,0.248024383443398
"1052",3400,"Hebron","Yamina",105,296,230,0.777027027027027,0.456521739130435
"1053",3488,"Kfar Etzion","Yamina",217,471,371,0.787685774946921,0.584905660377358
"1054",3555,"The battalion route","Avoda",52,228,156,0.68421052631579,0.333333333333333
"1055",3556,"coral","Kahul_Lavan",55,198,128,0.646464646464647,0.4296875
"1056",3557,"Ancients","Yamina",1349,2632,2107,0.800531914893617,0.640246796392976
"1057",3558,"Tomer","Kahul_Lavan",93,249,206,0.827309236947791,0.451456310679612
"1058",3560,"Elkana","Yamina",1370,2504,2026,0.809105431309904,0.676209279368213
"1059",3561,"Oz tower","Yamina",109,256,166,0.6484375,0.656626506024096
"1060",3563,"stuck","Yamina",798,2097,1532,0.730567477348593,0.52088772845953
"1061",3564,"dawn star","Yamina",631,1200,976,0.813333333333333,0.646516393442623
"1062",3565,"pomegranates","Halicud",195,510,353,0.692156862745098,0.552407932011331
"1063",3566,"beautiful","Halicud",50,159,105,0.660377358490566,0.476190476190476
"1064",3567,"rocky","Kahul_Lavan",395,738,613,0.830623306233062,0.644371941272431
"1065",3568,"basil","Kahul_Lavan",60,198,151,0.762626262626263,0.397350993377483
"1066",3569,"Dotan's introduction","Halicud",82,280,192,0.685714285714286,0.427083333333333
"1067",3570,"Ariel","Halicud",4236,15145,9724,0.64206008583691,0.435623200329083
"1068",3571,"Shavi Samaria","Yamina",165,552,439,0.795289855072464,0.375854214123007
"1069",3572,"Apple village","Yamina",190,606,496,0.818481848184819,0.383064516129032
"1070",3573,"Nectar","Yamina",342,755,596,0.789403973509934,0.573825503355705
"1071",3574,"Bethel","Yamina",1850,3366,2746,0.815805109922757,0.673707210487983
"1072",3575,"Beit Horon","Yamina",312,816,673,0.824754901960784,0.463595839524517
"1073",3576,"Mitzpe Jericho","Yamina",493,1278,1014,0.793427230046948,0.486193293885602
"1074",3578,"that a figure is sick","Yamina",245,392,329,0.839285714285714,0.74468085106383
"1075",3579,"Alon Mora","Yamina",492,923,727,0.787648970747562,0.676753782668501
"1076",3598,"crimson","Halicud",40,128,85,0.6640625,0.470588235294118
"1077",253,"sick","Yamina",177,446,332,0.744394618834081,0.533132530120482
"1078",3599,"sick","Yamina",177,334,262,0.784431137724551,0.675572519083969
"1079",3601,"toasting","Kahul_Lavan",120,313,221,0.706070287539936,0.542986425339366
"1080",3602,"Tzorim head","Yamina",319,486,411,0.845679012345679,0.776155717761557
"1081",3603,"Mount Gila","Halicud",315,1002,782,0.780439121756487,0.402813299232737
"1082",3604,"Alon Shvut","Yamina",1161,2181,1644,0.753782668500688,0.706204379562044
"1083",3605,"beacon","Halicud",34,150,95,0.633333333333333,0.357894736842105
"1084",3606,"pulley","Kahul_Lavan",30,152,89,0.585526315789474,0.337078651685393
"1085",3607,"12th","Yamina",67,209,162,0.77511961722488,0.41358024691358
"1086",3608,"Maale Ephraim","Halicud",241,1125,581,0.516444444444444,0.414802065404475
"1087",3609,"hardware","Kahul_Lavan",33,136,88,0.647058823529412,0.375
"1088",3610,"A complete expectation","Kahul_Lavan",67,235,178,0.757446808510638,0.376404494382022
"1089",3611,"Kiryat Arba","Halicud",1087,4728,3371,0.712986463620981,0.322456244437852
"1090",3612,"hiccups","Kahul_Lavan",44,139,108,0.776978417266187,0.407407407407407
"1091",3613,"Gitti","Yamina",87,242,194,0.801652892561983,0.448453608247423
"1092",3614,"addicted","Kahul_Lavan",34,135,96,0.711111111111111,0.354166666666667
"1093",3615,"Fetzel","Halicud",72,238,195,0.819327731092437,0.369230769230769
"1094",3616,"Ma'ale Adumim","Halicud",9561,27911,19596,0.702088782200566,0.487905695039804
"1095",3617,"Ofra","Yamina",986,1879,1445,0.769026077700905,0.682352941176471
"1096",3618,"Eleazar","Yamina",759,1463,1140,0.779220779220779,0.66578947368421
"1097",3619,"Roy","Kahul_Lavan",39,133,92,0.691729323308271,0.423913043478261
"1098",3637,"Ma'ale Samaria","Halicud",184,585,448,0.765811965811966,0.410714285714286
"1099",3638,"Kfar Adumim","Yamina",812,2526,1913,0.757323832145685,0.424464192368008
"1100",3639,"Rose of Jericho","Halicud",84,232,181,0.780172413793103,0.464088397790055
"1101",3640,"Horns of Samaria","Yamina",1735,5384,4045,0.75130014858841,0.428924598269468
"1102",3641,"Sheila","Yamina",879,1935,1553,0.802583979328165,0.566001287830006
"1103",3643,"graceful","Yamina",259,773,582,0.752910737386805,0.445017182130584
"1104",3644,"New Gibeon","Halicud",248,1018,705,0.692534381139489,0.35177304964539
"1105",3645,"The willow house","Halicud",50,153,126,0.823529411764706,0.396825396825397
"1106",3646,"greedy","Yamina",60,114,86,0.754385964912281,0.697674418604651
"1107",3647,"darling","Yamina",616,1203,1002,0.832917705735661,0.614770459081836
"1108",3648,"Matityahu","Yahadut_Hatora",285,468,346,0.739316239316239,0.823699421965318
"1109",3649,"Almond","Halicud",158,585,420,0.717948717948718,0.376190476190476
"1110",3650,"Efrat","Yamina",3162,7067,5309,0.751238149143908,0.595592390280655
"1111",3651,"More than four","Yamina",420,935,735,0.786096256684492,0.571428571428571
"1112",3652,"Beit Arye","Halicud",1176,3610,2636,0.730193905817174,0.446130500758725
"1113",3653,"Ma'ale Amos","Yahadut_Hatora",125,341,251,0.736070381231672,0.49800796812749
"1114",3654,"Bracken","Halicud",484,1371,977,0.712618526622903,0.49539406345957
"1115",3655,"NIL","Halicud",278,1107,843,0.761517615176152,0.329774614472123
"1116",3656,"Carmel","Yamina",153,263,204,0.775665399239544,0.75
"1117",3657,"residence","Yamina",161,299,220,0.735785953177257,0.731818181818182
"1118",3658,"crown","Yamina",187,298,255,0.855704697986577,0.733333333333333
"1119",3659,"peaks","Yamina",587,987,819,0.829787234042553,0.716727716727717
"1120",3660,"Emmanuel","Shas",671,2197,1609,0.732362312243969,0.41702921068987
"1121",3709,"Mevo Horon","Yamina",615,1110,986,0.888288288288288,0.623732251521298
"1122",3710,"blessing","Halicud",482,1128,977,0.86613475177305,0.493346980552712
"1123",3712,"grape","Yamina",189,500,421,0.842,0.448931116389549
"1124",3713,"NAMA","Kahul_Lavan",35,143,82,0.573426573426573,0.426829268292683
"1125",3715,"Almon","Halicud",414,977,736,0.753326509723644,0.5625
"1126",3717,"scythe","Halicud",47,203,140,0.689655172413793,0.335714285714286
"1127",3719,"rut","Yamina",75,212,221,1.04245283018868,0.339366515837104
"1128",3720,"Gates of hope","Halicud",1023,3896,2912,0.747433264887064,0.351304945054945
"1129",3722,"Clusters","Halicud",92,332,239,0.719879518072289,0.384937238493724
"1130",3723,"face friend","Yamina",97,222,174,0.783783783783784,0.557471264367816
"1131",3724,"disgusted","Yamina",79,139,123,0.884892086330935,0.642276422764228
"1132",3725,"Neve Daniel","Yamina",755,1546,1160,0.7503234152652,0.650862068965517
"1133",3726,"dots","Yamina",389,1161,860,0.740740740740741,0.452325581395349
"1134",3727,"Gold leaves","Yamina",856,1484,1238,0.834231805929919,0.691437802907916
"1135",3730,"Ze'ev hill","Halicud",2737,11507,8788,0.763709046667246,0.311447428311334
"1136",3743,"basket","Yamina",143,510,383,0.750980392156863,0.373368146214099
"1137",3744,"Bruchin","Yamina",305,437,387,0.88558352402746,0.788113695090439
"1138",3745,"Masadat Yehuda","Yamina",192,314,241,0.767515923566879,0.796680497925311
"1139",3746,"Kiryat Natafim","Yamina",178,415,360,0.867469879518072,0.494444444444444
"1140",3747,"plane","Yamina",483,816,663,0.8125,0.728506787330317
"1141",3748,"Atniel","Yamina",226,454,350,0.770925110132159,0.645714285714286
"1142",3749,"Yitzhar","Otsma_yehudit",311,664,536,0.807228915662651,0.580223880597015
"1143",3750,"Alfie Menashe","Kahul_Lavan",1829,5777,4283,0.741388263804743,0.427037123511557
"1144",3751,"towers","Yamina",107,229,168,0.733624454148472,0.636904761904762
"1145",1207,"Frankincense","Yamina",162,431,326,0.756380510440835,0.496932515337423
"1146",3752,"Frankincense","Yamina",162,418,332,0.794258373205742,0.487951807228916
"1147",3754,"I will tell","Yahadut_Hatora",126,371,278,0.749326145552561,0.453237410071942
"1148",3756,"a horse","Yamina",361,665,507,0.762406015037594,0.712031558185404
"1149",3759,"Adora","Yamina",64,246,190,0.772357723577236,0.336842105263158
"1150",3760,"Ornit","Kahul_Lavan",2080,6351,4877,0.767910565265313,0.426491695714579
"1151",3762,"Itamar","Yamina",240,572,437,0.763986013986014,0.549199084668192
"1152",3763,"Geva Binyamin","Halicud",995,3174,2369,0.746376811594203,0.420008442380751
"1153",3764,"Hagai","Yamina",188,327,261,0.798165137614679,0.720306513409962
"1154",3765,"pestle","Yamina",1020,2148,1640,0.763500931098696,0.621951219512195
"1155",3766,"Tzur vineyards","Yamina",278,545,448,0.822018348623853,0.620535714285714
"1156",3767,"Nahaliel","Otsma_yehudit",74,330,259,0.784848484848485,0.285714285714286
"1157",3768,"Pedual","Yamina",706,1055,899,0.852132701421801,0.7853170189099
"1158",3769,"Mount Adar","Kahul_Lavan",1141,3015,2316,0.7681592039801,0.4926597582038
"1159",3770,"Hasmoneans","Yamina",932,2301,1751,0.760973489787049,0.532267275842376
"1160",3777,"Sensena","Yamina",174,241,211,0.87551867219917,0.824644549763033
"1161",3778,"Ephraim tree","Yamina",387,1326,1068,0.805429864253394,0.362359550561798
"1162",3779,"Kochav Yaakov","Shas",1348,4217,3456,0.819539957315627,0.390046296296296
"1163",3780,"Beitar Illit","Yahadut_Hatora",13431,25369,20980,0.826993574835429,0.640181124880839
"1164",3781,"potter","Halicud",431,967,709,0.733195449844881,0.607898448519041
"1165",3784,"heard","Yamina",141,424,316,0.745283018867924,0.44620253164557
"1166",3785,"durations","Yamina",67,164,128,0.780487804878049,0.5234375
"1167",3787,"superior","Halicud",323,1146,853,0.744328097731239,0.378663540445487
"1168",3788,"Telmon","Yamina",1198,2066,1720,0.832526621490803,0.696511627906977
"1169",3790,"landscapes","Halicud",186,510,379,0.743137254901961,0.490765171503958
"1170",3791,"scouts","Yamina",451,1441,1134,0.786953504510756,0.397707231040564
"1171",3793,"Gems","Yamina",413,1080,865,0.800925925925926,0.477456647398844
"1172",3794,"Bat Ayin","Yamina",220,860,600,0.697674418604651,0.366666666666667
"1173",3795,"myriad","Yamina",720,1150,982,0.853913043478261,0.733197556008147
"1174",3796,"The pine village","Kahul_Lavan",688,1607,1187,0.738643434971997,0.579612468407751
"1175",3797,"Modi'in Illit","Yahadut_Hatora",18606,27973,23639,0.845064883995281,0.787089132366005
"1176",3822,"Rachel","Yamina",224,313,283,0.904153354632588,0.791519434628975
"1177",3823,"Gani Modi'in","Shas",662,1862,1477,0.793233082706767,0.448205822613406
"1178",3824,"Amichai","Otsma_yehudit",27,71,68,0.957746478873239,0.397058823529412
"1179",4000,"Haifa","Kahul_Lavan",47394,248570,144888,0.582886108540854,0.327107835017393
"1180",4001,"Buqaata","Halicud",28,554,82,0.148014440433213,0.341463414634146
"1181",4002,"Eli-ed","Kahul_Lavan",100,298,214,0.718120805369127,0.467289719626168
"1182",4003,"Al-Rum","Kahul_Lavan",113,332,243,0.731927710843373,0.465020576131687
"1183",4004,"Kfar Harob","Kahul_Lavan",154,385,240,0.623376623376623,0.641666666666667
"1184",4005,"Hasfin","Yamina",423,817,624,0.763769889840881,0.677884615384615
"1185",4006,"Rainbow","Yamina",225,416,313,0.752403846153846,0.718849840255591
"1186",4007,"Jonathan","Yamina",182,367,293,0.798365122615804,0.621160409556314
"1187",4008,"Retired","Kahul_Lavan",175,387,296,0.764857881136951,0.591216216216216
"1188",4009,"on","Kahul_Lavan",58,210,161,0.766666666666667,0.360248447204969
"1189",4010,"redness","Kahul_Lavan",48,121,98,0.809917355371901,0.489795918367347
"1190",4011,"Solid stones","Yamina",165,399,306,0.766917293233083,0.53921568627451
"1191",4012,"Anyam","Kahul_Lavan",136,438,269,0.614155251141553,0.505576208178439
"1192",4013,"Ortel","Kahul_Lavan",102,247,180,0.728744939271255,0.566666666666667
"1193",4014,"sentinel","Yamina",52,242,182,0.752066115702479,0.285714285714286
"1194",4015,"Bnei Yehuda","Kahul_Lavan",261,886,590,0.665914221218962,0.442372881355932
"1195",4017,"Aloni Bashan","Yamina",90,223,166,0.744394618834081,0.542168674698795
"1196",4019,"manufacturer","Kahul_Lavan",45,123,94,0.764227642276423,0.478723404255319
"1197",4021,"Givat Yoav","Kahul_Lavan",173,465,336,0.72258064516129,0.514880952380952
"1198",305,"bridge","Kahul_Lavan",85,416,250,0.600961538461538,0.34
"1199",4022,"bridge","Kahul_Lavan",85,222,153,0.689189189189189,0.555555555555556
"1200",4024,"slingshot","Kahul_Lavan",58,214,140,0.654205607476635,0.414285714285714
"1201",4025,"In front of a deer","Kahul_Lavan",153,380,267,0.702631578947368,0.573033707865168
"1202",4026,"Ness","Kahul_Lavan",166,636,361,0.567610062893082,0.45983379501385
"1203",4028,"wing","Kahul_Lavan",136,321,234,0.728971962616822,0.581196581196581
"1204",4100,"Katzrin","Halicud",1220,6052,3468,0.573033707865168,0.351787773933103
"1205",4101,"Marom Golan","Kahul_Lavan",270,566,411,0.726148409893993,0.656934306569343
"1206",4201,"Majdal Shams","Kahul_Lavan",84,867,175,0.201845444059977,0.48
"1207",4203,"Restaurant","Kahul_Lavan",40,346,86,0.248554913294798,0.465116279069767
"1208",4204,"A warm introduction","Kahul_Lavan",143,400,274,0.685,0.521897810218978
"1209",4301,"channel","Kahul_Lavan",85,249,169,0.678714859437751,0.502958579881657
"1210",4303,"Neve Ativ","Kahul_Lavan",49,164,99,0.603658536585366,0.494949494949495
"1211",4304,"Nov","Yamina",254,498,399,0.801204819277108,0.636591478696742
"1212",4501,"Ajar","Halicud",231,1687,621,0.368109069353883,0.371980676328502
"1213",4502,"Ein Kaniya","Kahul_Lavan",14,139,34,0.244604316546763,0.411764705882353
"1214",4503,"Ein Zivan","Kahul_Lavan",106,272,183,0.672794117647059,0.579234972677596
"1215",4551,"Navot Golan","Kahul_Lavan",149,416,300,0.721153846153846,0.496666666666667
"1216",4701,"fulfillment level","Yamina",221,440,344,0.781818181818182,0.642441860465116
"1217",668,"levels","Kahul_Lavan",198,668,480,0.718562874251497,0.4125
"1218",4702,"levels","Kahul_Lavan",198,438,339,0.773972602739726,0.584070796460177
"1219",5000,"Tel Aviv Jaffa","Kahul_Lavan",113843,430203,267322,0.621385717905268,0.425864687530394
"1220",6000,"Baqqa al-Gharbiyya","Hadash_Raam",10221,18885,10928,0.578660312417262,0.935303806734993
"1221",6100,"Bnei Brak","Yahadut_Hatora",51433,110049,85032,0.77267399067688,0.604866403236429
"1222",6200,"Bat Yam","Halicud",24177,124416,64710,0.520109953703704,0.37362076958739
"1223",6300,"Givatayim","Kahul_Lavan",17156,48361,34199,0.707160728686338,0.5016520950905
"1224",6400,"Herzliya","Kahul_Lavan",25893,81947,54464,0.664624696450145,0.475414952996475
"1225",6500,"Hadera","Halicud",17838,75949,47311,0.622931177500691,0.377037052693877
"1226",6600,"Holon","Halicud",37292,158451,101318,0.639427961956693,0.368068852523737
"1227",6700,"Tiberias","Halicud",9477,34823,20853,0.598828360566292,0.45446698316789
"1228",6800,"Kiryat Ata","Halicud",13436,47179,30803,0.652896415778206,0.436191280070123
"1229",6900,"Kfar Saba","Kahul_Lavan",26798,80443,57976,0.720709073505464,0.462225748585622
"1230",7000,"Lod","Halicud",10721,55192,32369,0.586479924626757,0.331211962062467
"1231",7100,"Ashkelon","Halicud",28506,113362,70918,0.625588821650994,0.401957189994078
"1232",7200,"Ness Ziona","Kahul_Lavan",12197,33708,25503,0.756585973656105,0.478257459906678
"1233",7300,"Nazareth","Hadash_Raam",29152,57407,32006,0.557527827616841,0.91082921952134
"1234",7400,"Netanya","Halicud",38738,182945,108350,0.592254502719397,0.357526534379326
"1235",7500,"Sakhenin","Hadash_Raam",13115,20567,14829,0.721009383964603,0.884415671994066
"1236",7600,"Acre","Halicud",9184,41830,25759,0.615802055940712,0.356535579797352
"1237",7700,"Afula","Halicud",11992,41011,26227,0.63951135061325,0.45723872345293
"1238",7800,"Pardes Hana","Kahul_Lavan",7868,30215,21443,0.709680622207513,0.366926269645106
"1239",7900,"Petah Tikva","Halicud",39695,190786,131353,0.688483431698343,0.302200939453229
"1240",8000,"Zefat","Halicud",4930,23253,14236,0.612222078871543,0.34630514189379
"1241",8200,"Kiryat Motzkin","Kahul_Lavan",8961,37610,24680,0.656208455198086,0.363087520259319
"1242",8300,"Rishon Lezion","Kahul_Lavan",50204,206016,137633,0.668069470332401,0.364767170664012
"1243",8400,"streets","Kahul_Lavan",23118,106491,73450,0.689729648514898,0.314744724302246
"1244",8500,"Ramla","Halicud",14578,55469,34117,0.615064270132867,0.427294310754169
"1245",8600,"Ramat Gan","Kahul_Lavan",37145,130978,86850,0.663088457603567,0.42769142199194
"1246",8700,"fresh","Kahul_Lavan",18967,65270,43786,0.67084418569021,0.433174987438907
"1247",8800,"Shafram","Hadash_Raam",12071,28773,17039,0.592187119869322,0.708433593520747
"1248",8900,"Tamra","Hadash_Raam",15502,22576,16350,0.724220411055989,0.948134556574924
"1249",9000,"Beer Sheva","Halicud",41939,161591,97425,0.602911053214597,0.43047472414678
"1250",9100,"Nahariya","Halicud",12850,50350,30976,0.615213505461768,0.41483729338843
"1251",9200,"Beit Shean","Halicud",5493,14279,9918,0.694586455634148,0.55384150030248
"1252",9300,"Zichron Yaakov","Kahul_Lavan",5467,16833,12199,0.72470741994891,0.448151487826871
"1253",9400,"Yehud-Monoson","Kahul_Lavan",6914,23181,17160,0.740261420991329,0.402913752913753
"1254",9500,"Kiryat Bialik","Kahul_Lavan",8097,34213,21729,0.635109461315874,0.372635648212067
"1255",9600,"Kiryat Yam","Halicud",8626,36529,20697,0.56659092775603,0.416775378074117
"1256",9700,"Hod Hasharon","Kahul_Lavan",18294,45835,34603,0.754947092832988,0.528682484177672
"1257",9800,"Binyamina-Givat Ada","Kahul_Lavan",3746,10142,7536,0.74304870834155,0.49708067940552
"1258",9999,"outer envelopes","Kahul_Lavan",84654,0,282442,Inf,0.299721712776428
